     # lambda [um] =     1.60000E+00
   # ksca [cm^2/g] =     6.98491E+03
   # kabs [cm^2/g] =     7.11495E+02
               # g =     9.00620E-01
           # omega =     9.07555E-01
   # omega * (1-g) =     9.01928E-02
     1.15000E+02    2.58489E+01   -1.72879E+01    2.42929E+01   -1.63591E+01    2.89340E-01   -1.65175E+01
     1.16000E+02    2.57893E+01   -1.67844E+01    2.42525E+01   -1.68302E+01    2.44627E-01   -1.69636E+01
     1.17000E+02    2.57568E+01   -1.62922E+01    2.42355E+01   -1.72958E+01    1.94060E-01   -1.74071E+01
     1.18000E+02    2.57472E+01   -1.58141E+01    2.42432E+01   -1.77574E+01    1.38481E-01   -1.78455E+01
     1.19000E+02    2.57619E+01   -1.53478E+01    2.42717E+01   -1.82145E+01    7.89823E-02   -1.82795E+01
     1.20000E+02    2.57967E+01   -1.48944E+01    2.43233E+01   -1.86671E+01    1.63088E-02   -1.87110E+01
     1.21000E+02    2.58484E+01   -1.44507E+01    2.43925E+01   -1.91150E+01   -4.85952E-02   -1.91370E+01
     1.22000E+02    2.59152E+01   -1.40146E+01    2.44758E+01   -1.95550E+01   -1.14838E-01   -1.95576E+01
     1.23000E+02    2.59967E+01   -1.35868E+01    2.45710E+01   -1.99882E+01   -1.81359E-01   -1.99695E+01
     1.24000E+02    2.60865E+01   -1.31673E+01    2.46774E+01   -2.04133E+01   -2.47229E-01   -2.03724E+01
     1.25000E+02    2.61845E+01   -1.27533E+01    2.47898E+01   -2.08254E+01   -3.11555E-01   -2.07636E+01
     1.26000E+02    2.62866E+01   -1.23443E+01    2.49098E+01   -2.12265E+01   -3.73264E-01   -2.11456E+01
     1.27000E+02    2.63933E+01   -1.19431E+01    2.50320E+01   -2.16148E+01   -4.31512E-01   -2.15146E+01
     1.28000E+02    2.65040E+01   -1.15458E+01    2.51578E+01   -2.19905E+01   -4.85554E-01   -2.18705E+01
     1.29000E+02    2.66162E+01   -1.11555E+01    2.52869E+01   -2.23537E+01   -5.34529E-01   -2.22140E+01
     1.30000E+02    2.67320E+01   -1.07717E+01    2.54175E+01   -2.27050E+01   -5.77889E-01   -2.25465E+01
     1.31000E+02    2.68515E+01   -1.03937E+01    2.55539E+01   -2.30441E+01   -6.14927E-01   -2.28682E+01
     1.32000E+02    2.69774E+01   -1.00230E+01    2.56953E+01   -2.33782E+01   -6.45389E-01   -2.31832E+01
     1.33000E+02    2.71111E+01   -9.65972E+00    2.58402E+01   -2.37033E+01   -6.68986E-01   -2.34914E+01
     1.34000E+02    2.72526E+01   -9.30404E+00    2.59985E+01   -2.40279E+01   -6.85518E-01   -2.37957E+01
     1.35000E+02    2.74050E+01   -8.95733E+00    2.61664E+01   -2.43489E+01   -6.94906E-01   -2.40982E+01
     1.36000E+02    2.75712E+01   -8.61655E+00    2.63466E+01   -2.46708E+01   -6.97485E-01   -2.44028E+01
     1.37000E+02    2.77507E+01   -8.28633E+00    2.65386E+01   -2.49957E+01   -6.93581E-01   -2.47088E+01
     1.38000E+02    2.79434E+01   -7.96105E+00    2.67455E+01   -2.53266E+01   -6.83079E-01   -2.50206E+01
     1.39000E+02    2.81517E+01   -7.64316E+00    2.69666E+01   -2.56603E+01   -6.66799E-01   -2.53361E+01
     1.40000E+02    2.83737E+01   -7.33175E+00    2.71991E+01   -2.59989E+01   -6.45409E-01   -2.56571E+01
     1.41000E+02    2.86086E+01   -7.02710E+00    2.74457E+01   -2.63429E+01   -6.19017E-01   -2.59816E+01
     1.42000E+02    2.88544E+01   -6.72595E+00    2.77047E+01   -2.66924E+01   -5.88549E-01   -2.63096E+01
     1.43000E+02    2.91090E+01   -6.43015E+00    2.79700E+01   -2.70409E+01   -5.54755E-01   -2.66407E+01
     1.44000E+02    2.93732E+01   -6.13662E+00    2.82409E+01   -2.73920E+01   -5.17951E-01   -2.69706E+01
     1.45000E+02    2.96388E+01   -5.84771E+00    2.85179E+01   -2.77405E+01   -4.79141E-01   -2.72989E+01
     1.46000E+02    2.99098E+01   -5.56172E+00    2.87957E+01   -2.80839E+01   -4.38703E-01   -2.76242E+01
     1.47000E+02    3.01809E+01   -5.27923E+00    2.90754E+01   -2.84275E+01   -3.97391E-01   -2.79446E+01
     1.48000E+02    3.04511E+01   -5.00067E+00    2.93503E+01   -2.87620E+01   -3.55740E-01   -2.82563E+01
     1.49000E+02    3.07217E+01   -4.72500E+00    2.96256E+01   -2.90929E+01   -3.14427E-01   -2.85621E+01
     1.50000E+02    3.09896E+01   -4.45538E+00    2.98988E+01   -2.94160E+01   -2.73948E-01   -2.88613E+01
